State,County,Year,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days SO2,Days PM2.5,Days PM10,Common Pollutant,Pct Good Days,Pct Moderate Days,Pct Unhealthy for Sensitive Groups Days,Pct Unhealthy Days,Pct Very Unhealthy Days,Pct Hazardous Days
Connecticut,Windham,2015,356,326,27,3,0,0,0,129,48,35,0,0,356,0,0,0,Ozone,0.9157303370786517,0.07584269662921349,0.008426966292134831,0.0,0.0,0.0
Country Of Mexico,BAJA CALIFORNIA NORTE,2015,56,8,34,10,4,0,0,174,141,73,0,0,0,0,0,56,PM10,0.14285714285714285,0.6071428571428571,0.17857142857142858,0.07142857142857142,0.0,0.0
Delaware,Kent,2015,365,284,81,0,0,0,0,100,61,41,0,0,260,0,105,0,Ozone,0.7780821917808219,0.2219178082191781,0.0,0.0,0.0,0.0
Delaware,New Castle,2015,365,204,151,9,1,0,0,172,84,48,0,8,221,1,135,0,Ozone,0.5589041095890411,0.4136986301369863,0.024657534246575342,0.0027397260273972603,0.0,0.0
Delaware,Sussex,2015,365,268,94,3,0,0,0,115,64,42,0,0,283,0,82,0,Ozone,0.7342465753424657,0.25753424657534246,0.00821917808219178,0.0,0.0,0.0
District Of Columbia,District of Columbia,2015,365,217,143,5,0,0,0,126,73,47,0,31,159,0,175,0,PM2.5,0.5945205479452055,0.3917808219178082,0.0136986301369863,0.0,0.0,0.0
Florida,Alachua,2015,365,331,34,0,0,0,0,74,50,34,0,0,209,0,156,0,Ozone,0.9068493150684932,0.09315068493150686,0.0,0.0,0.0,0.0
Florida,Baker,2015,364,356,8,0,0,0,0,77,44,32,0,0,364,0,0,0,Ozone,0.978021978021978,0.02197802197802198,0.0,0.0,0.0,0.0
Florida,Bay,2015,365,319,46,0,0,0,0,84,52,37,0,0,211,0,154,0,Ozone,0.873972602739726,0.12602739726027398,0.0,0.0,0.0,0.0
Florida,Brevard,2015,365,333,32,0,0,0,0,90,49,37,0,0,306,0,58,1,Ozone,0.9123287671232877,0.08767123287671233,0.0,0.0,0.0,0.0
Florida,Broward,2015,365,317,47,1,0,0,0,101,54,34,0,13,227,0,125,0,Ozone,0.8684931506849315,0.12876712328767123,0.0027397260273972603,0.0,0.0,0.0
Florida,Citrus,2015,365,326,27,12,0,0,0,141,52,16,0,0,0,253,112,0,SO2,0.8931506849315068,0.07397260273972603,0.03287671232876712,0.0,0.0,0.0
Florida,Collier,2015,363,320,43,0,0,0,0,74,54,33,0,0,202,0,161,0,Ozone,0.8815426997245179,0.1184573002754821,0.0,0.0,0.0,0.0
Florida,Columbia,2015,321,288,33,0,0,0,0,77,51,35,0,0,222,0,99,0,Ozone,0.897196261682243,0.102803738317757,0.0,0.0,0.0,0.0
Florida,Duval,2015,365,310,54,1,0,0,0,104,55,38,0,13,177,0,172,3,Ozone,0.8493150684931506,0.14794520547945206,0.0027397260273972603,0.0,0.0,0.0
Florida,Escambia,2015,365,292,73,0,0,0,0,100,57,40,0,0,217,0,148,0,Ozone,0.8,0.2,0.0,0.0,0.0,0.0
Florida,Flagler,2015,365,360,5,0,0,0,0,74,44,33,0,0,365,0,0,0,Ozone,0.9863013698630136,0.0136986301369863,0.0,0.0,0.0,0.0
Florida,Hamilton,2015,317,272,45,0,0,0,0,77,55,32,0,0,0,0,317,0,PM2.5,0.8580441640378549,0.14195583596214512,0.0,0.0,0.0,0.0
Florida,Highlands,2015,356,345,11,0,0,0,0,80,44,31,0,0,356,0,0,0,Ozone,0.9691011235955056,0.03089887640449438,0.0,0.0,0.0,0.0
Florida,Hillsborough,2015,365,238,122,5,0,0,0,119,72,44,0,4,159,15,187,0,PM2.5,0.6520547945205479,0.33424657534246577,0.0136986301369863,0.0,0.0,0.0
Florida,Holmes,2015,361,327,34,0,0,0,0,77,50,37,0,0,208,0,153,0,Ozone,0.9058171745152355,0.09418282548476455,0.0,0.0,0.0,0.0
Florida,Indian River,2015,333,320,13,0,0,0,0,84,45,34,0,0,333,0,0,0,Ozone,0.960960960960961,0.03903903903903904,0.0,0.0,0.0,0.0
Florida,Lake,2015,364,347,17,0,0,0,0,87,44,34,0,0,364,0,0,0,Ozone,0.9532967032967034,0.046703296703296704,0.0,0.0,0.0,0.0
Florida,Lee,2015,365,331,34,0,0,0,0,90,50,36,0,0,227,0,137,1,Ozone,0.9068493150684932,0.09315068493150686,0.0,0.0,0.0,0.0
Florida,Leon,2015,363,273,90,0,0,0,0,97,58,40,0,0,123,0,240,0,PM2.5,0.7520661157024794,0.24793388429752067,0.0,0.0,0.0,0.0
Florida,Liberty,2015,352,345,7,0,0,0,0,61,41,31,0,0,352,0,0,0,Ozone,0.9801136363636364,0.019886363636363636,0.0,0.0,0.0,0.0
Florida,Manatee,2015,365,336,29,0,0,0,0,97,49,34,0,0,365,0,0,0,Ozone,0.9205479452054794,0.07945205479452055,0.0,0.0,0.0,0.0
Florida,Marion,2015,365,321,44,0,0,0,0,67,52,35,0,0,240,0,125,0,Ozone,0.8794520547945206,0.12054794520547946,0.0,0.0,0.0,0.0
Florida,Martin,2015,365,328,37,0,0,0,0,75,51,35,0,0,244,0,121,0,Ozone,0.8986301369863013,0.10136986301369863,0.0,0.0,0.0,0.0
Florida,Miami-Dade,2015,365,292,73,0,0,0,0,85,58,40,0,3,114,0,248,0,PM2.5,0.8,0.2,0.0,0.0,0.0,0.0
Florida,Nassau,2015,365,320,45,0,0,0,0,90,53,33,0,0,0,48,317,0,PM2.5,0.8767123287671232,0.1232876712328767,0.0,0.0,0.0,0.0
Florida,Okaloosa,2015,365,354,11,0,0,0,0,74,44,33,0,0,350,0,0,15,Ozone,0.9698630136986301,0.030136986301369864,0.0,0.0,0.0,0.0
Florida,Orange,2015,365,313,51,1,0,0,0,101,54,38,0,0,217,0,148,0,Ozone,0.8575342465753425,0.13972602739726028,0.0027397260273972603,0.0,0.0,0.0
Florida,Osceola,2015,357,345,12,0,0,0,0,87,44,32,0,0,357,0,0,0,Ozone,0.9663865546218487,0.03361344537815126,0.0,0.0,0.0,0.0
Florida,Palm Beach,2015,365,294,71,0,0,0,0,90,56,37,0,0,171,0,112,82,Ozone,0.8054794520547945,0.19452054794520549,0.0,0.0,0.0,0.0
Florida,Pasco,2015,365,343,22,0,0,0,0,90,47,37,0,0,365,0,0,0,Ozone,0.9397260273972603,0.06027397260273973,0.0,0.0,0.0,0.0
Florida,Pinellas,2015,365,320,45,0,0,0,0,75,54,38,0,0,233,0,131,1,Ozone,0.8767123287671232,0.1232876712328767,0.0,0.0,0.0,0.0
Florida,Polk,2015,365,314,50,1,0,0,0,105,53,37,0,0,210,1,154,0,Ozone,0.8602739726027397,0.136986301369863,0.0027397260273972603,0.0,0.0,0.0
Florida,Putnam,2015,349,349,0,0,0,0,0,49,22,13,0,0,0,42,0,307,PM10,1.0,0.0,0.0,0.0,0.0,0.0
Florida,Santa Rosa,2015,365,310,55,0,0,0,0,97,53,38,0,0,217,0,148,0,Ozone,0.8493150684931506,0.1506849315068493,0.0,0.0,0.0,0.0
Florida,Sarasota,2015,365,304,60,1,0,0,0,105,56,40,0,0,221,0,144,0,Ozone,0.8328767123287671,0.1643835616438356,0.0027397260273972603,0.0,0.0,0.0
Florida,Seminole,2015,361,344,17,0,0,0,0,80,46,34,0,0,335,0,15,11,Ozone,0.9529085872576177,0.04709141274238227,0.0,0.0,0.0,0.0
Florida,St. Lucie,2015,350,341,9,0,0,0,0,84,44,32,0,0,350,0,0,0,Ozone,0.9742857142857143,0.025714285714285714,0.0,0.0,0.0,0.0
Florida,Volusia,2015,365,326,39,0,0,0,0,81,51,36,0,0,275,0,90,0,Ozone,0.8931506849315068,0.10684931506849316,0.0,0.0,0.0,0.0
Florida,Wakulla,2015,355,303,52,0,0,0,0,94,54,36,1,0,184,0,170,0,Ozone,0.8535211267605634,0.14647887323943662,0.0,0.0,0.0,0.0
Georgia,Bibb,2015,365,269,96,0,0,0,0,87,60,41,0,0,124,0,241,0,PM2.5,0.736986301369863,0.26301369863013696,0.0,0.0,0.0,0.0
Georgia,Charlton,2015,119,117,2,0,0,0,0,59,39,24,0,0,0,0,119,0,PM2.5,0.9831932773109243,0.01680672268907563,0.0,0.0,0.0,0.0
Georgia,Chatham,2015,365,299,65,0,1,0,0,180,57,38,0,0,107,44,214,0,PM2.5,0.8191780821917808,0.1780821917808219,0.0,0.0027397260273972603,0.0,0.0
Georgia,Chattooga,2015,191,173,18,0,0,0,0,97,49,36,0,0,191,0,0,0,Ozone,0.9057591623036649,0.09424083769633508,0.0,0.0,0.0,0.0
Georgia,Clarke,2015,358,302,56,0,0,0,0,97,54,38,0,0,148,0,210,0,PM2.5,0.8435754189944135,0.1564245810055866,0.0,0.0,0.0,0.0
Georgia,Clayton,2015,121,86,35,0,0,0,0,93,56,39,0,0,0,0,121,0,PM2.5,0.7107438016528925,0.2892561983471074,0.0,0.0,0.0,0.0
Georgia,Cobb,2015,359,258,100,1,0,0,0,112,61,42,0,0,156,0,203,0,PM2.5,0.7186629526462396,0.2785515320334262,0.002785515320334262,0.0,0.0,0.0
Georgia,Coffee,2015,60,56,4,0,0,0,0,60,47,28,0,0,0,0,60,0,PM2.5,0.9333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0
Georgia,Columbia,2015,243,227,16,0,0,0,0,84,48,37,0,0,243,0,0,0,Ozone,0.934156378600823,0.06584362139917696,0.0,0.0,0.0,0.0
Georgia,Coweta,2015,365,312,51,2,0,0,0,108,54,35,0,0,142,0,223,0,PM2.5,0.8547945205479452,0.13972602739726028,0.005479452054794521,0.0,0.0,0.0
Georgia,Dawson,2015,227,212,14,1,0,0,0,101,49,38,0,0,227,0,0,0,Ozone,0.933920704845815,0.06167400881057269,0.004405286343612335,0.0,0.0,0.0
Georgia,DeKalb,2015,365,183,178,4,0,0,0,150,69,50,0,35,74,0,256,0,PM2.5,0.5013698630136987,0.4876712328767123,0.010958904109589041,0.0,0.0,0.0
Georgia,Dougherty,2015,365,230,134,1,0,0,0,115,65,42,0,0,0,0,365,0,PM2.5,0.6301369863013698,0.36712328767123287,0.0027397260273972603,0.0,0.0,0.0
Georgia,Douglas,2015,234,206,27,1,0,0,0,112,54,37,0,0,234,0,0,0,Ozone,0.8803418803418803,0.11538461538461539,0.004273504273504274,0.0,0.0,0.0
Georgia,Floyd,2015,365,260,105,0,0,0,0,96,59,38,0,0,0,36,329,0,PM2.5,0.7123287671232876,0.2876712328767123,0.0,0.0,0.0,0.0
Georgia,Fulton,2015,365,191,164,8,2,0,0,172,71,49,1,20,105,0,239,0,PM2.5,0.5232876712328767,0.44931506849315067,0.021917808219178082,0.005479452054794521,0.0,0.0
Georgia,Glynn,2015,354,326,28,0,0,0,0,63,47,34,0,0,179,0,175,0,Ozone,0.9209039548022598,0.07909604519774012,0.0,0.0,0.0,0.0
Georgia,Gwinnett,2015,365,276,85,3,1,0,0,154,61,40,0,0,171,0,194,0,PM2.5,0.7561643835616438,0.2328767123287671,0.00821917808219178,0.0027397260273972603,0.0,0.0
Georgia,Hall,2015,264,149,115,0,0,0,0,94,65,48,0,0,0,0,264,0,PM2.5,0.5643939393939394,0.4356060606060606,0.0,0.0,0.0,0.0
Georgia,Henry,2015,364,299,62,3,0,0,0,147,57,36,0,0,160,0,204,0,PM2.5,0.8214285714285714,0.17032967032967034,0.008241758241758242,0.0,0.0,0.0
Georgia,Houston,2015,363,288,75,0,0,0,0,95,55,35,0,0,0,0,363,0,PM2.5,0.7933884297520661,0.2066115702479339,0.0,0.0,0.0,0.0
Georgia,Lowndes,2015,357,276,81,0,0,0,0,87,58,38,0,0,0,0,357,0,PM2.5,0.773109243697479,0.226890756302521,0.0,0.0,0.0,0.0
Georgia,Murray,2015,280,256,23,0,0,1,0,233,50,37,0,0,225,0,55,0,Ozone,0.9142857142857143,0.08214285714285714,0.0,0.0,0.0035714285714285713,0.0
Georgia,Muscogee,2015,349,275,73,1,0,0,0,109,58,38,0,0,122,0,227,0,PM2.5,0.7879656160458453,0.20916905444126074,0.0028653295128939827,0.0,0.0,0.0
Georgia,Paulding,2015,365,252,113,0,0,0,0,90,61,43,0,3,97,0,265,0,PM2.5,0.6904109589041096,0.3095890410958904,0.0,0.0,0.0,0.0
Georgia,Pike,2015,355,319,33,2,1,0,0,161,51,35,0,0,355,0,0,0,Ozone,0.8985915492957747,0.09295774647887324,0.005633802816901409,0.0028169014084507044,0.0,0.0
Georgia,Richmond,2015,364,267,96,1,0,0,0,114,61,40,0,0,138,36,190,0,PM2.5,0.7335164835164835,0.26373626373626374,0.0027472527472527475,0.0,0.0,0.0
Georgia,Rockdale,2015,364,319,42,3,0,0,0,136,51,31,0,120,244,0,0,0,Ozone,0.8763736263736264,0.11538461538461539,0.008241758241758242,0.0,0.0,0.0
Georgia,Sumter,2015,245,236,8,1,0,0,0,129,48,34,0,0,245,0,0,0,Ozone,0.963265306122449,0.0326530612244898,0.004081632653061225,0.0,0.0,0.0
Georgia,Walker,2015,359,264,95,0,0,0,0,80,57,39,0,0,0,0,359,0,PM2.5,0.7353760445682451,0.2646239554317549,0.0,0.0,0.0,0.0
Georgia,Washington,2015,119,107,12,0,0,0,0,69,51,32,0,0,0,0,119,0,PM2.5,0.8991596638655462,0.10084033613445378,0.0,0.0,0.0,0.0
Georgia,Wilkinson,2015,115,90,25,0,0,0,0,82,55,38,0,0,0,0,115,0,PM2.5,0.782608695652174,0.21739130434782608,0.0,0.0,0.0,0.0
Hawaii,Hawaii,2015,365,2,59,153,148,3,0,222,200,136,0,0,0,351,14,0,SO2,0.005479452054794521,0.16164383561643836,0.4191780821917808,0.4054794520547945,0.00821917808219178,0.0
Hawaii,Honolulu,2015,365,331,34,0,0,0,0,62,49,34,0,1,161,2,185,16,PM2.5,0.9068493150684932,0.09315068493150686,0.0,0.0,0.0,0.0
